#Position (bp)	mapping quality
5383092.5	206.81101988482217
5408188.5	227.12977075159588
5433284.5	192.8190465962764
5458380.5	242.02283018501453
5483476.5	233.43165150423476
5508572.5	201.76728810007472
5533668.5	243.0808041234372
5558764.5	232.27481247749424
5583860.5	238.89397064771356
5608956.5	243.04322732936188
5634052.5	240.30240438258883
5659148.5	218.45890997327854
5684244.5	242.45909645810306
5709340.5	243.67905289726642
5734436.5	243.51830878860807
5759532.5	220.69543422399906
5784628.5	242.0509756410008
5809724.5	243.2384635365561
5834820.5	205.55236213990497
5859916.5	241.72525330962483
5885012.5	243.20044861013727
5910108.5	243.50900973886064
5935204.5	228.74717406257955
5960300.5	242.87156970835542
5985396.5	241.90688491395292
6010492.5	241.49332807706216
6035588.5	239.59684101061993
6060684.5	242.3073954353128
6085780.5	243.73026801822587
6110876.5	243.81546437916586
6135972.5	184.9048701871622
6161068.5	240.90967284842543
6186164.5	244.63281070596224
6211260.5	242.70768320571793
6236356.5	243.3911432373157
6261452.5	241.4050725780272
6286548.5	239.3653217378286
6311644.5	243.3976506051543
6336740.5	243.5389382916911
6361836.5	244.45227573022223
6386932.5	244.42594461960294
6412028.5	244.81476712425436
6437124.5	241.13022466057882
6462220.5	242.3986577511272
6487316.5	243.5471515679558
6512412.5	203.7788188373194
6537508.5	157.94117808812567
6562604.5	173.6259988478184
6587700.5	235.63610359861963
6612796.5	243.39011708661874
6637892.5	243.616030900027
6662988.5	243.33341123508103
6688084.5	241.78989895322573
6713180.5	235.75121023190533
6738276.5	241.97197239984393
6763372.5	243.54349155908272
6788468.5	198.7677157781967
6813564.5	243.97444929272982
6838660.5	221.10998968376285
6863756.5	175.90670682175661
6888852.5	235.54894855198992
6913948.5	244.4552800739603
6939044.5	242.24363271241936
6964140.5	243.99979903695564
6989236.5	242.47941529335603
7014332.5	197.90950829869632
7039428.5	240.8163656359604
7064524.5	243.78787091949607
7089620.5	243.39498614163378
7114716.5	242.40727169814593
7139812.5	242.41285582157562
7164908.5	238.6380040465373
7190004.5	231.59575185465002
7215100.5	242.34379192475734
7240196.5	242.21373351596037
7265292.5	243.19065253548737
7290388.5	243.8910545662442
7315484.5	243.0793155841462
7340580.5	206.65566980446468
7365676.5	236.43362106269024
7390772.5	243.1860295450403
7415868.5	243.7072841204654
7440964.5	242.55401526144692
7466060.5	243.4932912182529
7491156.5	235.86696747759797
7516252.5	243.35601958173538
7541348.5	238.64333817927567
7566444.5	240.73877737667578
7591540.5	183.9839358855349
7616636.5	231.1359414872681
7641732.5	225.57725383547785
7666828.5	244.44317143393894
7691924.5	244.26808535911871
7717020.5	242.69076413467602
7742116.5	244.06035405602853
7767212.5	242.85039872436096
7792308.5	241.6060389347139
7817404.5	240.08709422712343
7842500.5	237.88452204020334
7867596.5	240.5149293967965
7892692.5	243.11965259438642
7917788.5	243.5169300792367
7942884.5	243.38377212729424
7967980.5	212.28768122972406
7993076.5	242.3486408272011
8018172.5	242.82488628789255
8043268.5	243.68258024029447
8068364.5	242.18972400056606
8093460.5	242.43612985305728
8118556.5	218.39694371040642
8143652.5	216.02087142959732
8168748.5	243.19158457572772
8193844.5	231.0877589266051
8218940.5	235.53938977507414
8244036.5	223.63808816271435
8269132.5	201.8092454478849
8294228.5	242.97550354906505
8319324.5	217.204248684918
8344420.5	242.90941144585997
8369516.5	242.16963746307644
8394612.5	243.1879217339414
8419708.5	242.5423542043273
8444804.5	243.32282195720572
8469900.5	241.31901623825524
8494996.5	244.40928961007722
8520092.5	243.18320164831295
8545188.5	144.90425868437154
8570284.5	244.3528140015132
8595380.5	243.3942718810648
8620476.5	242.41639539090718
8645572.5	225.76951160568
8670668.5	241.8401883483313
8695764.5	230.55278702007553
8720860.5	207.44539673047737
8745956.5	243.5626829701822
8771052.5	243.5522596552348
8796148.5	171.57199945725063
8821244.5	227.80558624661126
8846340.5	243.65637121517787
8871436.5	244.274782372763
8896532.5	226.25052620870753
8921628.5	243.93943206239052
8946724.5	243.66789138324927
8971820.5	244.16829304903467
8996916.5	243.46396180190746
9022012.5	242.2304911793998
9047108.5	243.34413865622395
9072204.5	242.43537106844724
9097300.5	240.14872016902427
9122396.5	207.14222837440389
9147492.5	231.13587615718498
9172588.5	239.5059391111265
9197684.5	214.49158310767817
9222780.5	222.80075640876018
9247876.5	236.40727878451952
9272972.5	242.8548729641613
9298068.5	243.49694429847145
9323164.5	243.28565006440024
9348260.5	241.92676012801775
9373356.5	234.2309126665524
9398452.5	242.95127998411385
9423548.5	224.21865834394234
9448644.5	242.5813085962164
9473740.5	243.73934857867945
9498836.5	180.9476119368177
9523932.5	241.72717050856704
9549028.5	237.793640141636
9574124.5	243.281442855714
9599220.5	217.05005077066474
9624316.5	238.19983893175828
9649412.5	204.21136194880833
9674508.5	201.4502860909717
9699604.5	222.50656883337535
9724700.5	239.97432390245507
9749796.5	242.94508200217112
9774892.5	244.6383121892979
9799988.5	239.99285449436258
9825084.5	243.5225117516503
9850180.5	196.55017388923562
9875276.5	235.83560475999104
9900372.5	238.41999066966085
9925468.5	244.46012074504955
9950564.5	220.20676252958927
9972539.0	28.73890094661355
9985087.0	1.789609058737962
1.00007565E7	49.02164057058121
1.0025699E7	55.32815446206136
