"","kegg.names","labels","all.mapped","type","x","y","width","height","rvs","rvm","mvs","rvs.col","rvm.col","mvs.col"
"147","PSPTO_0001","000005","PSPTO_0001","gene",388,895,46,17,-1.83215964983157,-0.0768945722214805,-1.75526507761009,"#A4A4DD","#D3D3D3","#A4A4DD"
"148","PSPTO_4221","001305","PSPTO_4221","gene",388,342,46,17,2.42352944937726,-0.807634853118932,3.23116430249619,"#E28D8D","#BCBCD8","#E77575"
"149","PSPTO_2244","pst2244","","gene",479,640,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"150","PSPTO_2243","pst2243","","gene",434,640,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"151","PSPTO_2242","018080","PSPTO_2242","gene",388,640,46,17,2.17563007181467,-0.293171634649045,2.46880170646371,"#DDA4A4","#D3D3D3","#E28D8D"
"154","PSPTO_2755","015465","PSPTO_2755","gene",479,441,46,17,-1.43771228104988,0.13802430024012,-1.57573658129,"#BCBCD8","#D3D3D3","#BCBCD8"
"165","PSPTO_0915","pst0915","","gene",910,1428,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"166","PSPTO_0908","pst0908","","gene",910,1473,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"167","PSPTO_1323","pst1323","PSPTO_1323","gene",910,1451,46,17,3.00367966190437,-0.588342127305296,3.59202178920966,"#E28D8D","#D3D3D3","#E77575"
"168","PSPTO_5034","025850","PSPTO_5034","gene",910,1532,46,17,-0.932396811961528,-0.282864036916448,-0.64953277504508,"#BCBCD8","#D3D3D3","#D3D3D3"
"169","PSPTO_5033","pst5033","","gene",910,1555,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"170","PSPTO_0823","pst0823","","gene",869,1175,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"171","PSPTO_5031","025835","PSPTO_5031","gene",780,1555,46,17,-0.904041008306526,-0.265649386323208,-0.638391621983318,"#BCBCD8","#D3D3D3","#D3D3D3"
"172","PSPTO_5030","pst5030","","gene",825,1555,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"173","PSPTO_0913","pst0913","","gene",825,1451,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"174","PSPTO_0352","001975","PSPTO_0352","gene",869,949,46,17,4.10389849428682,0.565896883567813,3.53800161071901,"#EB5E5E","#D3D3D3","#E77575"
"181","PSPTO_0353","001980","PSPTO_0353","gene",780,949,46,17,4.09047508058898,0.647421110783809,3.44305396980518,"#EB5E5E","#D3D3D3","#E77575"
"188","PSPTO_4151","pst4151","","gene",869,515,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"189","PSPTO_3024","pst3024","","gene",869,401,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"191","PSPTO_1484","pst1484","","gene",960,340,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"200","PSPTO_1482","pst1482","","gene",780,515,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"201","PSPTO_1691","008680","PSPTO_1691","gene",780,401,46,17,-1.25595206754388,0.245311421062755,-1.50126348860664,"#BCBCD8","#D3D3D3","#BCBCD8"
"230","PSPTO_4231","021565","PSPTO_4231","gene",301,748,46,17,-1.00688451160481,0.349275714840169,-1.35616022644498,"#BCBCD8","#D3D3D3","#BCBCD8"
"233","PSPTO_2246","018060","PSPTO_2246","gene",301,640,46,17,1.58333314195193,-0.0290224665410206,1.61235560849295,"#D8BCBC","#D3D3D3","#DDA4A4"
"234","PSPTO_1894","pst1894","","gene",301,602,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"235","PSPTO_0378","002110","PSPTO_0378","gene",301,564,46,17,0.981498190747781,-0.529838138261182,1.51133632900896,"#D8BCBC","#D3D3D3","#D8BCBC"
"240","PSPTO_1672","pst1672","","gene",301,307,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"241","PSPTO_0328","pst0328","","gene",301,272,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"243","PSPTO_5477","pst5477","","gene",301,133,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"251","PSPTO_4230","pst4230","","gene",212,748,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"254","PSPTO_2245","pst2245","","gene",212,640,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"255","PSPTO_1893","pst1893","","gene",212,602,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"256","PSPTO_0379","pst0379","","gene",212,564,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"261","PSPTO_1673","008595","PSPTO_1673","gene",212,307,46,17,-1.37771265963486,0.207770018130214,-1.58548267776508,"#BCBCD8","#D3D3D3","#BCBCD8"
"262","PSPTO_0329","pst0329","","gene",212,272,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"263","PSPTO_1680","pst1680","","gene",212,225,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"264","PSPTO_5478","028620","PSPTO_5478","gene",212,146,46,17,-0.961635376156504,-0.401574849001122,-0.560060527155381,"#BCBCD8","#D3D3D3","#D3D3D3"
"266","PSPTO_2241","pst2241","","gene",525,640,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"452","PSPTO_2746","pst2746","","gene",437,191,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"476","PSPTO_1682","008635","PSPTO_1682","gene",951,1140,46,17,1.26666632138847,-0.344438731748219,1.61110505313669,"#D8BCBC","#D3D3D3","#DDA4A4"
"477","PSPTO_4292","pst4292","","gene",869,1140,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"478","PSPTO_4291","pst4291","","gene",780,1140,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"485","PSPTO_0334","001890","PSPTO_0334","gene",869,1209,46,17,1.19752862501616,-0.303074831027893,1.50060345604405,"#D8BCBC","#D3D3D3","#D8BCBC"
"486","PSPTO_0335","001895","PSPTO_0335","gene",780,1209,46,17,1.63591046110577,0.0138809130183053,1.62202954808746,"#DDA4A4","#D3D3D3","#DDA4A4"
"488","PSPTO_1243","006070","PSPTO_1243","gene",951,1209,46,17,1.4108376564511,3.20413696125591,-1.79329930480481,"#D8BCBC","#E77575","#A4A4DD"
"492","PSPTO_0127","000525","PSPTO_0127","gene",301,2520,46,17,2.84174116816863,-0.125011469606337,2.96675263777497,"#E28D8D","#D3D3D3","#E28D8D"
"493","PSPTO_0126","000530","PSPTO_0126","gene",212,2520,46,17,2.83749969229794,-0.695509153528717,3.53300884582666,"#E28D8D","#D3D3D3","#E77575"
"495","PSPTO_1243","006070","PSPTO_1243","gene",388,2520,46,17,1.4108376564511,3.20413696125591,-1.79329930480481,"#D8BCBC","#E77575","#A4A4DD"
"509","PSPTO_5029","pst5029","","gene",822,1517,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"515","PSPTO_0910","pst0910","","gene",825,1483,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"577","PSPTO_1682","008635","PSPTO_1682","gene",388,2347,46,17,1.26666632138847,-0.344438731748219,1.61110505313669,"#D8BCBC","#D3D3D3","#DDA4A4"
"595","PSPTO_2488","pst2488","","gene",951,2789,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"598","PSPTO_3924","008420","PSPTO_3924","gene",388,2405,46,17,-2.22264673060868,-0.537368220188555,-1.68527851042013,"#A4A4DD","#D3D3D3","#A4A4DD"
"649","PSPTO_1493","pst1493","","gene",780,1701,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"650","PSPTO_1494","pst1494","","gene",821,1683,43,19,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"651","PSPTO_1498","pst1498","","gene",910,1723,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"652","PSPTO_1499","pst1499","","gene",910,1701,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"653","PSPTO_1497","pst1497","","gene",825,1701,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"658","PSPTO_1495","pst1495","","gene",825,1733,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"692","PSPTO_4453","022560","PSPTO_4453","gene",995,2730,46,17,1.05325576907596,-0.105013364698233,1.15826913377419,"#D8BCBC","#D3D3D3","#D8BCBC"
"693","PSPTO_0313","pst0313","","gene",995,2708,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"705","PSPTO_1010","pst1010","PSPTO_1010","gene",388,158,46,17,2.68306148909249,-1.00813771219579,3.69119920128828,"#E28D8D","#BCBCD8","#E77575"
"715","PSPTO_4453","022560","PSPTO_4453","gene",915,1257,46,17,1.05325576907596,-0.105013364698233,1.15826913377419,"#D8BCBC","#D3D3D3","#D8BCBC"
"716","PSPTO_1893","pst1893","","gene",701,1271,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"721","PSPTO_4453","022560","PSPTO_4453","gene",701,2496,46,17,1.05325576907596,-0.105013364698233,1.15826913377419,"#D8BCBC","#D3D3D3","#D8BCBC"
"722","PSPTO_1954","pst1954","","gene",701,2472,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"723","PSPTO_1955","009980","PSPTO_1955","gene",780,2483,46,17,2.00799647908663,-1.24577334280459,3.25376982189122,"#DDA4A4","#BCBCD8","#E77575"
"724","PSPTO_1956","pst1956","","gene",869,2483,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"816","PSPTO_4553","004210","PSPTO_4553","gene",869,2926,46,17,1.17245628677919,-0.34866319970788,1.52111948648707,"#D8BCBC","#D3D3D3","#D8BCBC"
"817","PSPTO_4554","pst4554","","gene",780,2925,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"825","PSPTO_2004","010230","PSPTO_2004","gene",951,2940,46,17,-1.46504903738397,-0.120387876800705,-1.34466116058327,"#BCBCD8","#D3D3D3","#BCBCD8"
"826","PSPTO_2003","010225","PSPTO_2003","gene",997,2940,46,17,-2.15106040445017,-0.0908608387305166,-2.06019956571965,"#A4A4DD","#D3D3D3","#A4A4DD"
"827","PSPTO_2002","pst2002","","gene",1043,2940,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"828","PSPTO_2001","010215","PSPTO_2001","gene",1089,2940,46,17,-1.45052503484245,-0.243025393258548,-1.2074996415839,"#BCBCD8","#D3D3D3","#BCBCD8"
"832","PSPTO_2070","010560","PSPTO_2070","gene",1091,2912,46,17,-0.699269008172657,1.04730418364408,-1.74657319181674,"#D3D3D3","#D8BCBC","#A4A4DD"
"833","PSPTO_4648","pst4648","","gene",1137,2940,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"834","PSPTO_4647","pst4647","","gene",1183,2940,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"839","PSPTO_4453","022560","PSPTO_4453","gene",701,2557,46,17,1.05325576907596,-0.105013364698233,1.15826913377419,"#D8BCBC","#D3D3D3","#D8BCBC"
"840","PSPTO_4175","pst4175","","gene",780,2544,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"841","PSPTO_4176","pst4176","","gene",869,2544,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"847","PSPTO_4171","021220","PSPTO_4171","gene",1092,2531,46,17,-2.6722297641587,-5.99852624087347,3.32629647671477,"#8D8DE2","#2F2FF5","#E77575"
"848","PSPTO_4172","pst4172","","gene",1047,2531,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"849","PSPTO_4173","pst4173","","gene",1001,2531,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"850","PSPTO_4174","pst4174","","gene",956,2531,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"860","PSPTO_3987","pst3987","","gene",388,1628,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"912","PSPTO_3991","007885","PSPTO_3991","gene",388,1468,46,17,-1.32484063594938,-0.308216464284276,-1.01662417166511,"#BCBCD8","#D3D3D3","#BCBCD8"
"945","PSPTO_4977","pst4977","","gene",1171,3003,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"959","PSPTO_0444","pst0444","","gene",1033,3168,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"972","PSPTO_0445","pst0445","","gene",1081,3168,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"973","PSPTO_0824","pst0824","","gene",1033,3189,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"974","PSPTO_0823","pst0823","","gene",1081,3189,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"983","PSPTO_3450","pst3450","","gene",1117,3045,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"987","PSPTO_3442","pst3442","","gene",1165,3045,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"988","PSPTO_3443","011350","PSPTO_3443","gene",1213,3045,46,17,1.23314781515181,-0.262473754607229,1.49562156975904,"#D8BCBC","#D3D3D3","#D8BCBC"
"989","PSPTO_1196","005855","PSPTO_1196","gene",1261,3045,46,17,0.730286942981548,2.30861398199106,-1.57832703900952,"#D3D3D3","#DDA4A4","#BCBCD8"
"1054","PSPTO_2212","pst2212","","gene",780,3233,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"1055","PSPTO_1782","009160","PSPTO_1782","gene",780,3213,46,17,1.12356435842174,-0.572426440174689,1.69599079859643,"#D8BCBC","#D3D3D3","#DDA4A4"
"1057","PSPTO_1965","010030","PSPTO_1965","gene",869,3233,46,17,-0.644695239565842,0.100011354399524,-0.744706593965365,"#D3D3D3","#D3D3D3","#D3D3D3"
"1060","PSPTO_1964","pst1964","","gene",943,3233,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"1065","PSPTO_1925","009805","PSPTO_1925","gene",1091,3233,46,17,2.77539457669987,-0.34513107700838,3.12052565370825,"#E28D8D","#D3D3D3","#E28D8D"
"1068","PSPTO_1963","010020","PSPTO_1963","gene",1017,3233,46,17,1.88201076141596,-0.835984768518027,2.71799552993399,"#DDA4A4","#BCBCD8","#E28D8D"
"1069","PSPTO_1979","pst1979","","gene",1165,3233,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"1076","PSPTO_1680","pst1680","","gene",1039,530,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
